老一辈→领导人	8.78869	13
设立→办事处	8.78831	12
英特尔→公司	8.78814	27
1966年→至	8.78811	16
面→广	8.78793	11
东西方→文化	8.78788	9
工资→待遇	8.7878	9
35％→以上	8.78769	7
党政军→领导	8.78765	14
明显→滞后	8.78749	8
教师→工资	8.78735	35
民间→交往	8.78702	9
无法→想象	8.78702	8
摄影→工作者	8.78639	11
警民→关系	8.78619	16
机制→转换	8.78587	24
1997年→12月	8.78565	140
伊→武器	8.78546	27
儿童→诗	8.78522	21
无→主	8.78509	16
加工→深度	8.78502	6
新鲜→经验	8.78491	17
资金→短缺	8.78491	33
第十→轮	8.78478	6
记者→董宏君	8.78423	16
记者→秦杰	8.78423	16
第一→辑	8.78416	9
中联部→副	8.78413	31
各级→人民政府	8.78404	60
相对→独立	8.78392	19
培养→造就	8.78372	13
小→造纸厂	8.78351	10
小→梅花	8.78351	10
———→席卷	8.78336	10
几千万→元	8.78333	14
增强→紧迫感	8.78288	7
5月→18日	8.78277	103
经济→合作部	8.7824	43
脱贫致富→步伐	8.78218	8
边远→地区	8.78176	38
南北→方向	8.78169	6
6万→余	8.78166	14
树立→公仆	8.78166	10
越南→共产党	8.78049	14
情不自禁→地	8.78015	31
多边→外交	8.78013	7
好→掉头	8.77997	6
9日→20时	8.77989	12
跑→跳	8.77985	7
兑→美元	8.77965	23
文物→保护	8.77963	107
社会主义→青年团	8.77921	15
从紧→货币	8.77919	6
动植物→资源	8.77898	6
着实→让	8.77898	7
职→分流	8.77841	7
产品→更新换代	8.77831	6
境外→图书	8.7782	6
二→年级	8.77803	25
记者→夏珺	8.778	22
受→贿赂	8.77791	13
扶贫→病房	8.77761	6
75％→以上	8.77752	8
中层→以上	8.77752	8
优先→安排	8.77706	25
比较→雄厚	8.77697	11
富→起来	8.77666	43
田径→协会	8.77653	10
文化→素养	8.77652	23
屈服→于	8.77618	9
南斯拉夫联盟→总统	8.77611	14
第十四→届	8.77609	25
民主→工党	8.77578	6
江淮→东部	8.77571	6
友协→邀请	8.77532	6
‘→文革	8.77499	7
捐→书	8.77489	17
晚→些	8.77414	21
迸发→出	8.77409	6
勾勒→出	8.77409	12
三中全会→二十	8.77397	7
人民→文化宫	8.77396	13
外经贸部→邀请	8.77367	7
1953年→至	8.77361	11
今年→上半年	8.77331	31
联→村	8.77312	9
实行→村务公开	8.7731	27
待岗→人员	8.7731	16
揣→着	8.7731	19
卖→掉	8.77301	28
保留→下来	8.77248	11
本报→比勒陀利亚	8.77219	7
采取→果断	8.77218	19
科学→研究院	8.77217	23
台→电视机	8.77196	7
拿→卡	8.77196	9
霸→之	8.77186	7
思乡→之	8.77186	7
《→睡美人	8.77157	7
年谱→》	8.77157	7
睡美人→》	8.77157	7
世界→顶尖	8.77083	11
好好→学习	8.77055	27
买→平安	8.77051	9
友好→合作	8.77027	581
军转→干部	8.77026	28
李→先生	8.76997	16
阿拉木图→5月	8.76982	8
难→看出	8.76975	11
全国→人大	8.7696	2023
第十一→条	8.76922	20
社区→服务	8.76899	123
作者→系	8.7689	16
武力→相	8.76855	13
恐怖→活动	8.7685	77
热衷于→搞	8.76831	6
1996年→底	8.7681	89
13日→20时	8.76804	12
2日→20时	8.76804	12
全国→工商联	8.76802	105
案→发	8.76782	14
提供→担保	8.76707	40
成→渝	8.76697	7
中医→学院	8.76669	6
科普→宣传	8.76665	18
违法→音像	8.76656	6
名誉→主席	8.76653	44
建→社	8.76614	7
医学→研究所	8.7661	7
抓→物质文明	8.76579	7
以色列→情报	8.76553	6
私→分	8.76535	9
教授→主编	8.76518	7
非常→高兴	8.76518	52
工作日→内	8.76491	14
一律→停止	8.76452	6
担保→贷款	8.76445	26
黄金→产量	8.76437	6
拥有→雄厚	8.76427	7
通货膨胀率→控制	8.76419	6
早→动手	8.76415	7
没有→着落	8.76412	13
提请→九	8.76388	9
超过→50％	8.76306	15
纪念→真理	8.76304	29
官方→地位	8.76265	14
历史→使命	8.76244	77
话剧→艺术家	8.76237	7
本报→新德里	8.76206	71
农产品→供应	8.76206	8
优化→重组	8.7616	11
记者→董洪亮	8.76151	24
记者→郑金发	8.76151	6
勉励→广大	8.76151	7
记者→张炯强	8.76151	6
记者→田俊荣	8.76151	30
记者→马应珊	8.76151	6
记者→彭俊	8.76151	18
记者→钱彤	8.76151	15
记者→贾永	8.76151	6
记者→陈昭	8.76151	33
记者→彭张青	8.76151	6
记者→向兵	8.76151	12
记者→赵忠生	8.76151	6
记者→张亮	8.76151	12
记者→郭亮	8.76151	9
记者→李文政	8.76151	15
记者→孟宪励	8.76151	27
记者→罗晋标	8.76151	24
记者→王彦田	8.76151	9
捂→着	8.76137	7
4万→余	8.76136	15
老年→报	8.76136	6
发行→凭证式	8.76125	7
区→街	8.76121	14
件→实事	8.76117	42
4月→14日	8.76111	91
中共→黑龙江	8.76088	11
毛泽东→军事	8.76053	47
主席→成思危	8.76045	13
主渠道→作用	8.76002	7
主导→产业	8.75992	52
王涛→那样	8.75989	8
黎巴嫩→外长	8.7598	7
5月→26日	8.75953	95
中央→档案馆	8.75942	14
总理→巴尔金巴耶夫	8.75935	8
儿童文学→创作	8.7592	8
举行→全民公决	8.75865	20
具有→深远	8.75828	22
球门→前	8.75769	6
日渐→突出	8.75712	7
奖惩→制度	8.7569	9
沪→深	8.75644	9
总分→第一	8.75625	8
规划→纲要	8.75598	9
易→事	8.75595	21
二十四史→》	8.75563	9
贯穿→于	8.75512	34
入→校	8.75489	10
人事部→部长	8.75487	10
中华人民共和国→驻	8.75469	69
总→经销	8.75459	7
广泛→接触	8.75459	27
长跑→活动	8.75438	15
石油→总公司	8.75422	27
善于→运用	8.75413	13
资源→共享	8.75398	11
堪培拉→1月	8.75363	7
篇→散文	8.75344	6
援藏→干部	8.75298	8
项目→盈余	8.75283	14
传统→习俗	8.75229	7
同月→增长	8.75212	8
传销→经营	8.75207	50
焕发→出	8.75207	26
受→表彰	8.75205	35
国家→橄榄球队	8.75178	6
20％→—	8.75175	27
5月→7日	8.75155	91
良好→势头	8.75141	46
身→负	8.75118	11
积极→投身	8.75093	39
照→完	8.75085	7
商业→大楼	8.75066	12
2月→3日	8.75025	63
引→厂	8.75023	8
6月→10日	8.7502	96
农村→合作医疗	8.75019	9
领海→及	8.75011	6
《→花季	8.75009	20
完善→财税	8.75003	11
本报→布宜诺斯艾利斯	8.74982	32
独立→党派	8.74977	6
有期徒刑→6	8.7494	6
记者→祝谦	8.74913	29
思→变	8.7487	6
廉政→责任制	8.74817	6
伦理学→研究	8.74771	7
难得→机遇	8.74722	7
累计→亏损	8.74721	13
货币→联盟	8.74718	31
小→男孩	8.74698	13
本报→渥太华	8.74665	28
过分→强调	8.74661	15
深有感触→地	8.7459	45
满怀深情→地	8.7459	9
迫不及待→地	8.7459	18
审批→登记	8.74588	8
全书→共	8.74587	13
之→机	8.74586	55
出现→转机	8.74555	6
广泛→应用	8.74553	40
160→公里	8.74542	6
树立→正确	8.74524	50
古→镇	8.74517	9
深深→感到	8.74515	23
50％→左右	8.74513	12
总理→提名	8.74485	42
核→事故	8.74485	8
4日→20时	8.74462	12
《→自尊	8.74425	68
第七→届	8.74416	54
表示→祝贺	8.74395	93
所→述	8.74395	6
总统→米歇尔	8.74354	6
会员→代表大会	8.74265	7
大量→人力	8.74263	14
吃→喝	8.74248	22
总体→态势	8.74227	7
女→主人公	8.74192	8
高于→同期	8.7419	7
邓小平理论→武装	8.74177	57
不良→资产	8.74165	25
供求→规律	8.74154	6
反复→试验	8.74154	9
议会→议员	8.7414	18
有所→收获	8.74104	8
去年→入冬	8.74085	6
保险→金额	8.74032	21
乙→种	8.74023	13
档案→材料	8.7402	7
坐→稳	8.7402	7
实行→顺价	8.73991	8
革命→博物馆	8.73991	53
上一年→增加	8.73965	8
第六→届	8.73963	81
经→查	8.73955	22
1月→31日	8.73952	48
全球→气候	8.73946	13
亚→大陆	8.73915	8
电话→交换机	8.73884	6
年鉴→》	8.73865	13
前往→机场	8.73837	18
投入→批量	8.73806	7
示范→基地	8.73788	28
总理→谢里夫	8.73765	32
美元→大关	8.73721	10
吸引→外商	8.73721	18
冠军→奖金	8.73706	6
哽咽→着	8.73692	9
色情→服务	8.7368	8
太→累	8.73667	11
谢谢→你	8.73664	9
陕西→省委	8.73647	14
记者→傅丁根	8.73598	14
记者→王波	8.73598	14
1973年→至	8.73565	12
据→测算	8.73561	22
消息→传	8.73552	9
达→95％	8.73551	19
启蒙→教育	8.73547	10
被→停职	8.73544	6
新华社→吉隆坡	8.73542	10
25日→20时	8.73536	12
人类→灵魂	8.73504	9
19日→电	8.73388	247
航天→大国	8.73386	6
北京→国安队	8.73369	56
送→往	8.73363	58
选编→》	8.7336	15
副→部长	8.73338	715
普罗迪→总理	8.73335	15
1月→7日	8.73309	75
流入→资本	8.73295	8
密切→协作	8.7329	9
院→党组	8.73279	8
1983年→至	8.73233	31
哈塔米→总统	8.73231	8
总统→希萨诺	8.73231	8
战争→年代	8.73213	69
赠送→仪式	8.73162	9
施工→作业	8.73151	6
次→全会	8.73146	60
英雄→业绩	8.73144	6
因→车祸	8.73128	8
日益→激烈	8.73127	19
抓好→春耕	8.73126	6
营业→收入	8.73118	22
最低→纪录	8.731	11
工业→产值	8.73089	34
22亿→元	8.73086	6
1．3亿→元	8.73086	12
26亿→元	8.73086	6
2．3亿→元	8.73086	7
大张旗鼓→地	8.73055	17
正常→运作	8.73051	15
人大→外事	8.73034	16
法律→法规	8.73008	120
李丽辉→报道	8.73001	6
崔士鑫→报道	8.73001	6
历时→7	8.73001	9
李维平→报道	8.73001	6
任→甘肃省	8.72984	9
250→公里	8.72948	6
记者→段心强	8.72909	11
总队→医院	8.72901	10
信息→披露	8.72844	17
带头→致富	8.72815	6
／→画	8.72813	12
著作权→保护	8.72785	6
文艺家→们	8.72765	10
提出→异议	8.72718	10
影视→作品	8.72646	19
举行→盛大	8.72623	14
名→武士	8.72615	6
确→需	8.72604	6
大部→地区	8.72535	144
优秀→作品	8.72499	129
思想→道德	8.72499	102
基建→项目	8.72494	18
转嫁→给	8.72491	6
社会→治安	8.7248	273
转换→机制	8.72446	23
此次→访华	8.72441	29
以→2∶1	8.72415	68
乙烯→工程	8.72386	6
监督→抽查	8.72359	22
克什米尔→问题	8.72352	40
二十→世纪	8.72324	81
国际→军事法庭	8.72269	15
首都→机场	8.72242	41
美国→克利夫兰	8.72238	6
接待→游客	8.72225	10
拖→入	8.72193	6
映衬→下	8.72182	6
情势→下	8.72182	6
亩产→达到	8.72181	8
诞辰→展览	8.7215	10
半→斤	8.72146	6
重点→实验室	8.7214	20
解放→生产力	8.72135	20
公款→购买	8.72124	8
第一→回合	8.72115	14
一致→同意	8.72102	31
记者→许宏治	8.72087	35
点滴→做	8.72081	7
沈国放→今天	8.72052	8
—→1996	8.72039	6
依然→存在	8.72019	47
工人→日报	8.72017	16
贸易→赤字	8.72016	19
根本→扭转	8.71983	9
文艺→演出	8.71975	42
本报→网络版	8.71972	27
一贯→重视	8.7197	29
比→上届	8.71934	20
普遍→赞同	8.71929	6
最高→气温	8.71924	17
领导班子→考核	8.71889	15
6月→16日	8.71884	72
经济→合同法	8.7187	6
社会主义→物质文明	8.71852	20
共→受理	8.71846	22
颇→似	8.71783	6
以→营利	8.71761	10
出→低谷	8.71751	20
发现→错案	8.71739	6
固定资产→贷款	8.71737	29
记者→刘刚	8.71712	24
记者→张悦	8.71712	16
记者→徐江善	8.71712	8
从事→个体	8.71688	27
价格法→》	8.71677	31
正视→困难	8.71633	10
实行→适度	8.71633	33
反映→民意	8.71605	7
积→4	8.71589	14
使用→核武器	8.71579	30
良性→运行	8.71577	7
引进→国外	8.71575	29
2月→9日	8.71572	71
美元→兑	8.71552	22
日元→下跌	8.71528	12
自然→遗产	8.71519	10
第十五→条	8.71516	21
新华社→西宁	8.71508	17
1400→余	8.71507	6
英→爱	8.7146	24
纲要→》	8.71356	117
沈鸿→同志	8.71355	7
始终不渝→地	8.71348	24
新华社→安曼	8.71347	18
山东→济南	8.71342	12
冒→着	8.71335	125
行业→自律	8.71321	9
审美→意识	8.71301	9
电力→供应	8.71296	14
紧张→气氛	8.71279	13
财务→状况	8.71253	29
毛泽东→同志	8.71225	194
夫人→一行	8.71222	13
浙江→省委	8.71207	29
防护林→工程	8.71158	13
严重→缺水	8.71157	9
购销→协议	8.71157	6
立法→步伐	8.71153	16
5000万→元	8.71149	37
申请→加入	8.71097	16
辉煌→成就	8.71067	18
制止→重复	8.71019	7
资产负债率→高	8.70978	7
全村→人均	8.70974	8
南非→建交	8.70961	7
谢谢→！	8.70936	11
铁道部→部长	8.70915	22
待岗→职工	8.70899	19
上游→两岸	8.70892	6
表决→结果	8.70888	20
没→啥	8.70874	12
或者→仓库	8.70855	7
雪→天气	8.7084	12
铁路→运营	8.70837	13
四川→成都	8.70836	16
欧洲→联盟	8.70813	34
6日→20时	8.70792	12
领导人→阿拉法特	8.70765	16
记者→车玉明	8.70707	13
记者→韩振军	8.70707	13
记者→吴亚明	8.70707	13
记者→杨士龙	8.70707	13
达到→75％	8.70695	7
牌→仪式	8.70682	8
平等→对话	8.70676	13
城镇→新增	8.70647	6
建设性→对话	8.7063	7
体育→赛事	8.70596	17
手→脚	8.70592	12
运作→效率	8.70588	10
保健品→公司	8.70568	12
18日→20时	8.70566	12
全国→总工会	8.7053	107
优化→资本	8.70523	35
来京→访问	8.70521	8
筹→得	8.70494	13
具有→代表性	8.70484	18
自→担	8.70474	11
记者→蒋千红	8.70448	31
1977年→至	8.70428	13
衬托→出	8.7037	8
阿拉伯→联盟	8.70346	10
19日→20时	8.7034	12
年底→之前	8.7034	6
不可→想象	8.70286	7
伊→境内	8.70262	6
理应→受到	8.70262	8
千→余	8.7023	77
领会→邓小平理论	8.70222	11
股票→发行	8.70179	32
1950年→至	8.7017	18
东京→宣言	8.70163	7
之→谓	8.70147	10
比分→落后	8.70135	7
教程→》	8.70118	6
《→冰糖葫芦	8.70118	6
格萨尔→》	8.70118	6
《→泰坦尼克号	8.70118	26
舰长→》	8.70118	8
》→选段	8.70118	6
《→五台	8.70118	8
《→资治通鉴	8.70118	6
《→骚动	8.70118	10
红河谷→》	8.70118	6
《→红河谷	8.70118	6
古刹→》	8.70118	8
泰坦尼克号→》	8.70118	26
快报→》	8.70118	12
《→测绘法	8.70118	6
文摘→》	8.70118	18
普通→老百姓	8.70096	14
武术→协会	8.70032	17
违法→案件	8.70013	49
上面→写	8.69989	17
财政→大臣	8.69972	17
本版→发表	8.69955	6
主席→赵南起	8.69942	6
主席→杨汝岱	8.69942	12
小→岛	8.69937	34
小学→教师	8.69918	37
四川→省委	8.69855	33
社区→卫生	8.69838	22
八→折	8.69833	8
夜间→至	8.69817	19
长篇→儿童	8.69799	6
再→添	8.69797	27
有力→措施	8.69797	89
最高→奖	8.69796	28
副→部长级	8.69716	21
投身→革命	8.69715	17
大胆→借鉴	8.69704	6
美国→FDA	8.69685	21
总统→克林顿	8.69674	218
搭→车	8.69658	10
反→盗版	8.69642	10
改造→世界观	8.69642	7
新闻界→人士	8.69614	12
七→段	8.69606	40
农业→生产资料	8.696	25
评比→活动	8.69549	33
冷空气→影响	8.6953	23
占有→相当	8.69524	10
造福→人类	8.69524	9
员工→总数	8.69518	8
注视→着	8.6951	36
责成→有关	8.69472	16
B组→第二	8.69441	8
必然→导致	8.69434	17
数据→显示	8.69424	12
同志→逝世	8.69415	106
局级→干部	8.69409	8
提交→议会	8.69397	10
伟人→邓小平	8.69393	19
检验→合格	8.69391	9
领域→自由化	8.6938	10
2月→10日	8.69367	84
亩→山地	8.6936	6
大→变样	8.69349	8
变→事后	8.69321	6
解放军→报	8.69319	31
5月→30日	8.69306	71
极为→有利	8.69279	6
30→摄氏度	8.69279	11
电视→信号	8.69213	7
第三十→次	8.69194	18
衍生→金融	8.69152	9
本报→布加勒斯特	8.69127	26
记者→支林飞	8.69112	20
工友→们	8.69112	9
南斯拉夫→当局	8.69112	6
外经贸→系统	8.69087	7
仍→时有发生	8.69085	7
那段→时间	8.69083	6
南斯拉夫→科索沃	8.69033	10
2／3→以上	8.69033	10
补偿→基金	8.69012	8
怀化→地区	8.68955	6
刘伟→报道	8.68936	7
科技→进步	8.68918	328
发扬→光荣	8.68914	8
增长→19％	8.68856	6
涉及→金额	8.68843	12
成→灾	8.68817	19
打破→和谈	8.6879	7
部队→司令	8.68765	7
排污→单位	8.68735	7
8日→20时	8.68733	13
总统→曼德拉	8.68727	11
卫冕→成功	8.68702	6
西北→地区	8.68698	99
战略→战术	8.68674	15
中央→书记处	8.68673	76
乡村→公路	8.6866	15
深圳→海关	8.68653	21
以→2∶0	8.68647	67
苏哈托→总统	8.68564	29
整体→实力	8.68557	33
昨天→晚上	8.68554	18
1942年→至	8.68502	12
7000→余	8.68501	10
因→私	8.68488	9
教育→督导	8.68484	8
抛售→美元	8.68474	9
记者→赵鹏	8.6847	32
农村→电网	8.68461	23
招商引资→力度	8.68446	6
利益→共享	8.68404	11
请→寄	8.68377	20
之→源	8.68376	30
领导班子→成员	8.68367	27
乱→挖	8.68366	6
比利时→大使	8.68363	8
详细→介绍	8.68356	23
先进→工作者	8.6831	48
抗灾→能力	8.68273	12
1月→8日	8.68242	88
学习→领会	8.68242	24
国务院→地质	8.68227	51
疏→于	8.6822	13
世家→》	8.68207	25
随→父母	8.6818	8
记者→李学江	8.68179	22
高高兴兴→地	8.68177	18
阶段性→目标	8.68176	10
初创→时	8.68165	7
儿童文学→作品	8.68147	10
古→埃及	8.68135	11
状态→不错	8.68131	7
成绩→名列	8.68123	10
1954年→至	8.6812	13
集体经济→实力	8.68116	6
以→1∶4	8.68108	6
共同→心声	8.68096	17
17日→电	8.68055	206
何鲁丽→出席	8.68005	6
控股→或	8.67997	38
再三→强调	8.67994	8
瑞典→首相	8.67988	6
政党→团体	8.67986	8
正式→开工	8.67959	16
参观→展览	8.67931	23
框架→初步	8.67917	6
物理→专业	8.67903	7
作风→优良	8.67902	18
成→1∶1	8.67888	6
衍生→产品	8.67877	7
逾期→贷款	8.67872	7
政法→机关	8.67868	24
高速→增长	8.67864	60
这部→电影	8.67859	10
充分→体现	8.67822	113
显著→特征	8.67822	8
孩子→上学	8.67809	22
游→完	8.67797	6
2005年→前	8.67796	8
夜→之间	8.67795	32
教学→大楼	8.67785	7
11→号	8.67781	36
依法→逮捕	8.67768	14
最为→突出	8.67768	13
短→时间	8.67737	48
遵守→宪法	8.67722	7
张太雷→同志	8.67685	27
严重→阻碍	8.67681	12
云南省→军区	8.67654	7
西→建交	8.67643	6
3日→电	8.67634	195
收到→提案	8.67632	9
或→相似	8.67621	22
贝尔→公司	8.67593	18
人们→不禁	8.67585	19
大型→文献	8.6758	14
缅怀→邓小平	8.67563	12
捐款→10万	8.67528	6
3月→24日	8.67494	82
4月→28日	8.67478	85
检察→队伍	8.67475	38
51→—	8.67458	6
发表→署名	8.67446	6
1月→15日	8.6742	89
记者→江宝章	8.67405	12
记者→阎晓明	8.67405	12
禁区→内	8.67376	24
虎→妈妈	8.67372	7
不要→忘	8.67344	9
放→活	8.67308	21
副→支队长	8.67291	7
直截了当→地	8.67284	7
飞快→地	8.67284	7
笑吟吟→地	8.67284	7
拥有→核武器	8.67271	14
本报→乌兰巴托	8.67265	7
本报→阿比让	8.67265	21
3月→中旬	8.6719	26
打击→毒品	8.67177	22
21日→电	8.6712	208
2月→25日	8.67118	71
或→暴雨	8.67112	28
动物→小说	8.6711	7
编→自	8.6711	14
市场→粮价	8.67022	25
支→烟	8.67014	7
重要→一环	8.67013	17
生活费→收入	8.67002	10
11日→20时	8.66992	12
36→岁	8.66966	20
记者→白剑峰	8.66959	19
年轻→棋手	8.66952	8
安理会→成员国	8.66895	15
14日→20时	8.66872	11
新→儒学	8.66872	12
依法→查办	8.66869	8
遵守→安理会	8.66801	11
青年→兴	8.6679	39
存款→利息	8.66786	6
于→本月底	8.66765	8
正→旺	8.66694	9
长→串	8.6667	8
基金→托管	8.6665	6
服装→博览会	8.66645	8
希望→小学	8.66638	113
中央→组织部	8.66631	42
中华人民共和国→第九	8.66557	22
再就业→门路	8.66542	17
社会主义→现代化	8.6654	462
大家→致以	8.66537	6
民事→责任	8.6651	12
被→困	8.66506	15
之→巨	8.66494	13
包袱→重	8.6644	7
相→待	8.6643	18
文艺→创作	8.66425	49
行动→纲领	8.66422	21
迟浩田→一行	8.66369	9
价格→变动	8.66342	16
车→撞	8.6628	6
主持→召开	8.66248	69
4月→1日	8.66243	133
1亿→美元	8.66225	25
记者→汪波	8.66198	14
记者→张雅心	8.66198	14
记者→乔杨	8.66198	7
到达→现场	8.66198	7
记者→王金海	8.66198	7
兴致勃勃→地	8.66195	44
表示→赞同	8.66194	27
面临→严峻	8.66173	19
层次→矛盾	8.66167	34
余→万	8.66119	231
工商局→局长	8.66116	8
副→省长	8.66105	109
国务→委员会	8.6608	18
趋→合理	8.66079	8
强加→于	8.6607	9
观众→喜爱	8.66042	10
不要→以为	8.65977	8
危害→电力	8.6592	12
人均→国民	8.65911	16
扩建→计划	8.65909	21
土地→所有权	8.65881	7
优秀→品质	8.65863	13
这部→书	8.65861	19
减免税→政策	8.65847	6
请→您	8.65831	35
第二十八→届	8.6583	6
贸易→总额	8.65819	44
修→水利	8.65817	8
出口→管制	8.65798	10
任何→时候	8.65757	81
高度→密集	8.65736	7
事→时有发生	8.6573	6
个→大忙人	8.65727	6
1月→12日	8.65712	84
毫不留情→地	8.6569	10
人才→交流会	8.65675	6
全国→青联	8.65605	25
开发→亚马孙	8.65583	7
防止→水土	8.65577	6
吸毒→人员	8.65574	22
4月→3日	8.65541	74
精神→状态	8.65532	165
决不→仅仅	8.65497	8
劣质→产品	8.65493	12
妥善→解决	8.65484	66
中学→校长	8.65476	12
57→岁	8.65466	7
蕴涵→着	8.65445	6
瞅→着	8.65445	11
凝视→着	8.65445	11
蕴含→着	8.65445	31
比划→着	8.65445	6
八→姑娘	8.65394	16
贫困→残疾人	8.65386	35
记者→贾建舟	8.65299	16
记者→发稿	8.65299	16
记者→费伟伟	8.65299	16
迅速→蔓延	8.65247	7
办理→税务	8.65238	12
本→条例	8.65222	42
美国→加州	8.652	15
16→秒	8.65186	8
联合会→会长	8.65164	6
赶上→时代	8.65133	7
新华社→伊斯兰堡	8.65132	27
部长→唐家璇	8.65112	19
治安→状况	8.6511	31
收盘→时	8.65097	52
雅加达→2月	8.65072	14
资金→缺口	8.65068	7
会同→有关	8.65018	41
富有→成果	8.65007	32
5月→20日	8.65001	91
教职工→家庭	8.64968	7
任务→繁重	8.64945	18
深刻→变革	8.64926	12
这家→医院	8.64897	16
免→受	8.64893	13
舞曲→》	8.64871	9
散文集→《	8.64871	18
以→2∶3	8.64866	22
依依不舍→地	8.64839	13
一流→大学	8.64832	38
青春→活力	8.64817	6
日益→恶化	8.64805	9
不知→怎么	8.64804	12
又→何止	8.64772	8
2月→12日	8.64768	76
百年→辉煌	8.64759	10
40％→以上	8.64737	29
22日→20时	8.64724	11
民族→资产阶级	8.64721	15
政企→职能	8.64698	6
4日→电	8.64691	226
坚决→贯彻	8.64621	79
记者→周志方	8.64604	9
老人→晚年	8.64604	6
记者→李涛	8.64604	9
记者→梁晓华	8.64604	18
增强→综合国力	8.64552	11
崇高→理想	8.64536	8
比→前年	8.64534	19
纪念→孙中山	8.6453	7
蒙→美	8.64519	13
二战→结束	8.64511	10
债券→发行	8.6449	15
3月→3日	8.6448	68
高原→大部	8.64476	7
400→米	8.64429	31
立陶宛→总统	8.644	7
创作→手法	8.64373	8
俄罗斯→名将	8.6434	11
1．5亿→元	8.6434	16
被→判	8.64269	32
周年→座谈会	8.64263	50
国有→林区	8.64183	16
4月→27日	8.64174	74
减灾→规划	8.64159	14
2月→18日	8.64148	71
议会→联盟	8.64137	22
十八→岁	8.64116	11
教室→里	8.64114	28
三百→余	8.64106	6
杰出→贡献	8.64106	23
会→忘记	8.64096	68
截至→1997年	8.64093	63
前提→下	8.6409	192
美元→兑换	8.64035	24
代→因特网	8.64035	13
生产力→转化	8.63984	15
增长→乏力	8.63965	6
国防→开支	8.63965	7
投入→运营	8.63949	21
热血→青年	8.63933	6
3月→29日	8.63931	60
男子→400	8.63895	7
出国→访问	8.63887	20
以往→任何	8.63866	25
预赛→阶段	8.63844	9
中央→党史	8.63827	11
或者→短缺	8.63816	9
进→家门	8.63774	8
人士→透露	8.63752	16
直接→责任人	8.63749	7
人力→资本	8.63721	10
态度→对待	8.63717	17
结算→方式	8.63714	16
24日→电	8.63641	224
管→物	8.63639	6
截流→成功	8.63639	9
群众性→体育	8.63613	8
1959年→至	8.63611	14
3万→余	8.6361	29
记者→吴迎春	8.63598	11
郑重→推出	8.63583	6
祖国→统一	8.63554	221
财政部→部长	8.63543	28
造福→于	8.6354	50
抽查→结果	8.63536	13
荷兰→首相	8.63529	9
外出→旅游	8.63519	12
印度尼西亚→总统	8.63502	28
收拾→得	8.63498	14
热情→关怀	8.63497	12
摆放→着	8.63456	36
民族→风情	8.63426	14
《→统计法	8.63406	7
明镜→》	8.63406	7
青鸟→》	8.63406	7
《→青鸟	8.63406	7
新华社→波恩	8.63404	36
往→北	8.63391	10
800→余	8.63387	20
大→洲	8.63355	33
再→回首	8.63301	9
名牌→产品	8.63297	93
音乐厅→举办	8.63252	6
刚→满	8.63252	22
门→实用	8.63239	6
持续→干旱	8.63229	11
十→世	8.63223	8
申购→基金	8.63212	7
一如既往→地	8.63205	93
先后→出动	8.63204	8
余→册	8.63179	31
13日→电	8.63151	220
元→港币	8.63132	14
80亿→元	8.63132	7
暖湿气流→影响	8.63117	12
联合国→维和	8.631	16
4月→8日	8.63083	97
平→负	8.63075	6
经过→反复	8.63053	34
—→2月份	8.63019	7
法律→草案	8.6298	80
虚假→宣传	8.62979	10
处于→不利	8.62965	7
基金→川	8.62951	6
同事→们	8.62935	40
尽→一切	8.62924	30
3亿→美元	8.62915	15
刚刚→结束	8.62896	41
罚→代	8.62895	10
体育→运动会	8.62827	6
朝鲜→民航	8.62765	6
力量→对比	8.6276	9
各级→党政机关	8.62758	19
证据→不足	8.62738	7
41→岁	8.62728	9
本月→12日	8.62688	9
发→奖金	8.62681	9
文化→积淀	8.62672	10
民心→工程	8.62631	27
严重→滞后	8.62618	12
20日→20时	8.62607	11
波海→三	8.62599	7
21日→20时	8.62561	10
二者→之间	8.62557	7
航空→运输	8.62555	18
达到→100％	8.62522	18
社会→民主主义	8.62406	8
记者→顾玉清	8.62401	15
违规→经营	8.62392	33
6月→11日	8.62367	79
停止→核试验	8.62366	15
接收→安置	8.62345	6
本月→9日	8.62317	8
近→百	8.62316	154
13日→晚	8.62315	18
吉隆坡→举行	8.62313	6
上午→抵达	8.62301	18
调动→一切	8.62296	26
甚→少	8.62283	13
鼓励→兼并	8.62264	35
因→患	8.62234	30
东→归	8.62231	6
港→参赛	8.62215	6
7日→电	8.62176	206
大→限度	8.6216	137
咖啡→座	8.62152	6
24日→20时	8.62141	11
1月→5日	8.62131	77
一律→予以	8.62128	6
华盛顿→6月	8.62126	65
事业→承前启后	8.62083	8
挤出→时间	8.62044	10
小心翼翼→地	8.62037	15
爽快→地	8.62037	15
记者→崔士鑫	8.62016	17
一起→合影	8.62014	7
被→遗弃	8.61997	9
伊斯兰堡→6月	8.61992	10
达→8亿	8.6195	8
新华社→赫尔辛基	8.61939	7
放→归	8.61935	9
两手→都	8.61927	13
此间→宣布	8.61907	43
正→赶上	8.61901	10
5月→12日	8.619	98
资本→扩张	8.61893	15
捐献→出来	8.61879	6
新闻界→发表	8.6187	21
1991年→7月	8.61845	13
购→回	8.61826	9
自由→贸易	8.61822	51
快递→公司	8.61822	6
立足→全局	8.61802	7
4月→23日	8.61768	92
严重→威胁	8.61743	51
